PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,Time,WindDirection10m,WindSpeed10m,Zenith
2012-01-06T05:00:00Z,2012-01-06T04:00:00Z,PT60M,39.3,0.15,110,0.4,13.3,207,804,756,964,898,1015,32.1,21.5,0.0,974.2,2012-01-06T05:00:00Z,49,2.2,19
2012-01-06T06:00:00Z,2012-01-06T05:00:00Z,PT60M,40.0,0.15,104,12.8,12.6,360,435,377,738,693,809,32.1,19.7,0.0,973.3,2012-01-06T06:00:00Z,61,2.6,33
2012-01-06T07:00:00Z,2012-01-06T06:00:00Z,PT60M,40.1,0.15,105,6.5,12.2,270,506,331,601,545,805,32.1,19.1,0.0,972.9,2012-01-06T07:00:00Z,62,2.8,47
2012-01-06T08:00:00Z,2012-01-06T07:00:00Z,PT60M,39.8,0.15,106,4.2,12.0,181,443,231,413,359,664,32.2,19.2,0.0,972.8,2012-01-06T08:00:00Z,59,2.8,60
2012-01-06T09:00:00Z,2012-01-06T08:00:00Z,PT60M,39.4,0.15,109,2.1,11.9,109,274,81,192,153,337,32.3,19.5,0.0,972.9,2012-01-06T09:00:00Z,54,2.8,74
2012-01-06T10:00:00Z,2012-01-06T09:00:00Z,PT60M,38.3,0.15,113,0.0,12.0,25,79,16,41,30,73,32.5,20.8,0.0,973.3,2012-01-06T10:00:00Z,45,3.1,87
2012-01-06T11:00:00Z,2012-01-06T10:00:00Z,PT60M,36.9,0.15,118,0.0,12.4,0,0,0,0,0,0,32.7,23.1,0.0,974.0,2012-01-06T11:00:00Z,35,3.7,100
2012-01-06T12:00:00Z,2012-01-06T11:00:00Z,PT60M,35.3,0.15,125,0.0,12.8,0,0,0,0,0,0,33.0,25.8,0.0,974.8,2012-01-06T12:00:00Z,28,4.5,112
2012-01-06T13:00:00Z,2012-01-06T12:00:00Z,PT60M,34.2,0.15,135,0.0,13.4,0,0,0,0,0,0,33.4,28.7,0.0,975.3,2012-01-06T13:00:00Z,21,5.1,123
2012-01-06T14:00:00Z,2012-01-06T13:00:00Z,PT60M,33.3,0.15,148,0.0,14.3,0,0,0,0,0,0,34.1,31.8,0.0,975.5,2012-01-06T14:00:00Z,14,5.8,132
2012-01-06T15:00:00Z,2012-01-06T14:00:00Z,PT60M,32.5,0.15,166,0.0,15.1,0,0,0,0,0,0,34.7,35.1,0.0,975.8,2012-01-06T15:00:00Z,9,6.5,137
2012-01-06T16:00:00Z,2012-01-06T15:00:00Z,PT60M,31.7,0.15,-173,0.0,15.8,0,0,0,0,0,0,35.2,38.4,0.0,975.7,2012-01-06T16:00:00Z,5,6.7,138
2012-01-06T17:00:00Z,2012-01-06T16:00:00Z,PT60M,30.9,0.15,-154,0.0,16.3,0,0,0,0,0,0,35.8,41.4,0.0,975.4,2012-01-06T17:00:00Z,1,6.5,134
2012-01-06T18:00:00Z,2012-01-06T17:00:00Z,PT60M,30.1,0.15,-139,0.0,16.8,0,0,0,0,0,0,36.3,44.7,0.0,975.1,2012-01-06T18:00:00Z,358,6.3,127
2012-01-06T19:00:00Z,2012-01-06T18:00:00Z,PT60M,29.5,0.15,-128,0.0,17.0,0,0,0,0,0,0,36.6,46.9,0.0,975.3,2012-01-06T19:00:00Z,355,6.0,116
2012-01-06T20:00:00Z,2012-01-06T19:00:00Z,PT60M,29.1,0.15,-121,0.0,17.1,0,0,0,0,0,0,36.9,48.4,0.0,975.7,2012-01-06T20:00:00Z,351,5.6,105
2012-01-06T21:00:00Z,2012-01-06T20:00:00Z,PT60M,28.7,0.15,-115,0.0,17.2,9,12,1,11,9,14,37.2,49.7,0.0,976.2,2012-01-06T21:00:00Z,347,5.3,92
2012-01-06T22:00:00Z,2012-01-06T21:00:00Z,PT60M,29.3,0.15,-110,0.0,17.2,68,231,62,131,99,271,36.8,48.2,0.0,976.7,2012-01-06T22:00:00Z,341,5.1,79
2012-01-06T23:00:00Z,2012-01-06T22:00:00Z,PT60M,30.5,0.15,-107,0.0,17.3,136,475,207,343,284,627,36.0,45.0,0.0,977.3,2012-01-06T23:00:00Z,334,5.2,65
2012-01-07T00:00:00Z,2012-01-06T23:00:00Z,PT60M,31.9,0.15,-105,0.0,17.3,169,650,407,576,508,852,35.1,41.7,0.0,977.8,2012-01-07T00:00:00Z,327,5.4,52
2012-01-07T01:00:00Z,2012-01-07T00:00:00Z,PT60M,33.5,0.15,-104,0.0,16.7,151,805,636,788,715,972,34.7,36.7,0.0,977.6,2012-01-07T01:00:00Z,327,5.0,38
2012-01-07T02:00:00Z,2012-01-07T01:00:00Z,PT60M,35.2,0.15,-106,0.0,15.6,144,876,794,939,869,1025,34.6,31.1,0.0,976.9,2012-01-07T02:00:00Z,332,4.2,24
2012-01-07T03:00:00Z,2012-01-07T02:00:00Z,PT60M,37.0,0.15,-123,0.2,14.5,158,884,862,1020,953,1040,34.7,26.3,0.0,976.1,2012-01-07T03:00:00Z,340,3.4,11
2012-01-07T04:00:00Z,2012-01-07T03:00:00Z,PT60M,38.0,0.15,147,6.7,13.7,301,670,662,964,907,971,34.6,23.6,0.0,975.3,2012-01-07T04:00:00Z,354,3.0,9
2012-01-07T05:00:00Z,2012-01-07T04:00:00Z,PT60M,38.5,0.15,109,14.7,13.1,426,428,405,831,787,860,34.6,22.2,0.0,974.5,2012-01-07T05:00:00Z,11,3.1,19
2012-01-07T06:00:00Z,2012-01-07T05:00:00Z,PT60M,38.8,0.15,104,9.6,12.6,322,535,440,762,708,876,34.6,21.0,0.0,973.7,2012-01-07T06:00:00Z,25,3.4,33
2012-01-07T07:00:00Z,2012-01-07T06:00:00Z,PT60M,38.7,0.15,104,2.0,12.3,184,687,466,651,581,898,34.6,20.8,0.0,973.3,2012-01-07T07:00:00Z,31,3.8,47
2012-01-07T08:00:00Z,2012-01-07T07:00:00Z,PT60M,38.3,0.15,106,0.0,12.3,129,625,315,445,374,791,34.6,21.2,0.0,973.3,2012-01-07T08:00:00Z,31,4.0,60
2012-01-07T09:00:00Z,2012-01-07T08:00:00Z,PT60M,37.8,0.15,109,0.0,12.2,85,410,127,212,160,425,34.7,21.7,0.0,973.4,2012-01-07T09:00:00Z,32,4.2,74
2012-01-07T10:00:00Z,2012-01-07T09:00:00Z,PT60M,36.7,0.15,113,0.0,12.8,23,108,22,45,30,89,35.1,23.8,0.0,973.8,2012-01-07T10:00:00Z,31,4.4,87
2012-01-07T11:00:00Z,2012-01-07T10:00:00Z,PT60M,35.3,0.15,118,0.0,13.8,0,0,0,0,0,0,35.7,27.5,0.0,974.5,2012-01-07T11:00:00Z,29,4.4,100
2012-01-07T12:00:00Z,2012-01-07T11:00:00Z,PT60M,33.8,0.15,125,0.0,14.8,0,0,0,0,0,0,36.4,31.8,0.0,975.3,2012-01-07T12:00:00Z,28,4.5,112
2012-01-07T13:00:00Z,2012-01-07T12:00:00Z,PT60M,33.1,0.15,135,0.0,15.2,0,0,0,0,0,0,36.9,34.3,0.0,975.7,2012-01-07T13:00:00Z,24,4.8,123
2012-01-07T14:00:00Z,2012-01-07T13:00:00Z,PT60M,32.8,0.15,148,0.0,15.4,0,0,0,0,0,0,37.2,35.1,0.0,976.0,2012-01-07T14:00:00Z,21,5.3,132
2012-01-07T15:00:00Z,2012-01-07T14:00:00Z,PT60M,32.6,0.15,166,0.0,15.4,0,0,0,0,0,0,37.6,35.7,0.0,976.2,2012-01-07T15:00:00Z,18,5.8,137
2012-01-07T16:00:00Z,2012-01-07T15:00:00Z,PT60M,32.0,0.15,-174,0.0,15.8,0,0,0,0,0,0,37.5,37.7,0.0,976.1,2012-01-07T16:00:00Z,16,5.9,138
2012-01-07T17:00:00Z,2012-01-07T16:00:00Z,PT60M,31.2,0.15,-154,0.0,16.3,0,0,0,0,0,0,37.2,40.7,0.0,975.9,2012-01-07T17:00:00Z,14,5.7,134
2012-01-07T18:00:00Z,2012-01-07T17:00:00Z,PT60M,30.3,0.15,-139,0.0,16.8,0,0,0,0,0,0,36.8,44.2,0.0,975.7,2012-01-07T18:00:00Z,13,5.5,127
2012-01-07T19:00:00Z,2012-01-07T18:00:00Z,PT60M,29.6,0.15,-128,0.0,17.1,0,0,0,0,0,0,36.3,47.2,0.0,975.8,2012-01-07T19:00:00Z,11,5.2,116
2012-01-07T20:00:00Z,2012-01-07T19:00:00Z,PT60M,29.0,0.15,-121,0.0,17.4,0,0,0,0,0,0,35.8,49.6,0.0,976.1,2012-01-07T20:00:00Z,9,5.0,105
2012-01-07T21:00:00Z,2012-01-07T20:00:00Z,PT60M,28.4,0.15,-115,0.1,17.6,8,15,1,11,9,13,35.2,52.0,0.0,976.6,2012-01-07T21:00:00Z,7,4.7,92
2012-01-07T22:00:00Z,2012-01-07T21:00:00Z,PT60M,28.9,0.15,-110,4.8,17.7,77,186,50,127,101,241,35.3,50.7,0.0,977.0,2012-01-07T22:00:00Z,3,4.7,79
2012-01-07T23:00:00Z,2012-01-07T22:00:00Z,PT60M,30.2,0.15,-107,2.4,17.7,130,485,216,346,288,635,35.8,47.0,0.0,977.5,2012-01-07T23:00:00Z,358,4.8,65
2012-01-08T00:00:00Z,2012-01-07T23:00:00Z,PT60M,31.7,0.15,-105,0.0,17.6,167,656,408,575,506,859,36.4,43.1,0.0,978.0,2012-01-08T00:00:00Z,353,5.0,52
2012-01-08T01:00:00Z,2012-01-08T00:00:00Z,PT60M,33.5,0.15,-104,0.0,16.9,199,727,571,770,702,946,36.6,37.2,0.0,977.7,2012-01-08T01:00:00Z,356,4.8,38
2012-01-08T02:00:00Z,2012-01-08T01:00:00Z,PT60M,35.5,0.15,-105,0.0,15.6,214,775,703,918,852,998,36.5,30.7,0.0,976.9,2012-01-08T02:00:00Z,4,4.4,24
2012-01-08T03:00:00Z,2012-01-08T02:00:00Z,PT60M,37.5,0.15,-122,0.0,14.3,227,794,774,1002,938,1021,36.4,25.2,0.0,976.0,2012-01-08T03:00:00Z,15,4.1,11
2012-01-08T04:00:00Z,2012-01-08T03:00:00Z,PT60M,38.6,0.15,146,0.0,13.4,243,776,766,1010,948,1019,36.3,22.4,0.0,975.1,2012-01-08T04:00:00Z,28,4.2,9
2012-01-08T05:00:00Z,2012-01-08T04:00:00Z,PT60M,39.2,0.15,109,0.0,12.9,235,764,719,954,890,1004,36.4,21.0,0.0,974.1,2012-01-08T05:00:00Z,41,4.6,19
2012-01-08T06:00:00Z,2012-01-08T05:00:00Z,PT60M,39.7,0.15,104,0.0,12.5,209,744,622,833,766,968,36.5,19.9,0.0,973.2,2012-01-08T06:00:00Z,52,5.2,33
2012-01-08T07:00:00Z,2012-01-08T06:00:00Z,PT60M,39.6,0.15,104,0.0,12.4,182,686,472,655,586,897,36.7,19.8,0.0,972.8,2012-01-08T07:00:00Z,55,5.5,46
2012-01-08T08:00:00Z,2012-01-08T07:00:00Z,PT60M,39.0,0.15,106,0.1,12.4,148,559,284,433,369,748,37.1,20.5,0.0,972.8,2012-01-08T08:00:00Z,54,5.6,60
2012-01-08T09:00:00Z,2012-01-08T08:00:00Z,PT60M,38.3,0.15,109,2.1,12.5,99,312,103,202,160,374,37.4,21.4,0.0,972.9,2012-01-08T09:00:00Z,53,5.6,74
2012-01-08T10:00:00Z,2012-01-08T09:00:00Z,PT60M,37.2,0.15,113,1.0,12.9,27,71,14,41,31,72,37.7,23.4,0.0,973.2,2012-01-08T10:00:00Z,50,5.5,87
2012-01-08T11:00:00Z,2012-01-08T10:00:00Z,PT60M,35.6,0.15,118,0.0,13.5,0,0,0,0,0,0,37.9,26.5,0.0,973.8,2012-01-08T11:00:00Z,44,5.3,100
2012-01-08T12:00:00Z,2012-01-08T11:00:00Z,PT60M,34.1,0.15,125,0.0,14.2,0,0,0,0,0,0,38.0,30.2,0.0,974.4,2012-01-08T12:00:00Z,38,5.1,112
2012-01-08T13:00:00Z,2012-01-08T12:00:00Z,PT60M,33.1,0.15,135,0.0,14.6,0,0,0,0,0,0,38.4,32.8,0.0,974.9,2012-01-08T13:00:00Z,30,5.1,123
2012-01-08T14:00:00Z,2012-01-08T13:00:00Z,PT60M,32.6,0.15,148,0.0,14.8,0,0,0,0,0,0,39.1,34.3,0.0,975.3,2012-01-08T14:00:00Z,21,5.3,132
2012-01-08T15:00:00Z,2012-01-08T14:00:00Z,PT60M,32.1,0.15,166,0.0,15.0,0,0,0,0,0,0,39.7,35.7,0.0,975.6,2012-01-08T15:00:00Z,13,5.6,138
2012-01-08T16:00:00Z,2012-01-08T15:00:00Z,PT60M,31.5,0.15,-174,0.0,15.3,0,0,0,0,0,0,40.0,37.6,0.0,975.7,2012-01-08T16:00:00Z,9,5.6,139
2012-01-08T17:00:00Z,2012-01-08T16:00:00Z,PT60M,30.8,0.15,-155,0.0,15.6,0,0,0,0,0,0,40.2,39.7,0.0,975.5,2012-01-08T17:00:00Z,8,5.3,135
2012-01-08T18:00:00Z,2012-01-08T17:00:00Z,PT60M,30.2,0.15,-139,0.0,15.9,0,0,0,0,0,0,40.3,42.0,0.0,975.3,2012-01-08T18:00:00Z,7,4.9,127
2012-01-08T19:00:00Z,2012-01-08T18:00:00Z,PT60M,29.6,0.15,-128,0.0,16.1,0,0,0,0,0,0,40.5,44.0,0.0,975.6,2012-01-08T19:00:00Z,8,4.6,117
2012-01-08T20:00:00Z,2012-01-08T19:00:00Z,PT60M,29.1,0.15,-120,0.0,16.3,0,0,0,0,0,0,40.8,45.8,0.0,976.2,2012-01-08T20:00:00Z,12,4.2,105
2012-01-08T21:00:00Z,2012-01-08T20:00:00Z,PT60M,28.7,0.15,-115,1.0,16.5,7,6,0,8,7,7,41.0,47.5,0.0,976.8,2012-01-08T21:00:00Z,17,3.9,92
2012-01-08T22:00:00Z,2012-01-08T21:00:00Z,PT60M,29.0,0.15,-110,35.2,16.9,63,2,0,63,62,63,40.8,48.1,0.0,977.2,2012-01-08T22:00:00Z,17,3.8,79
2012-01-08T23:00:00Z,2012-01-08T22:00:00Z,PT60M,29.7,0.15,-107,63.4,17.4,116,0,0,116,114,116,40.2,47.7,0.0,977.5,2012-01-08T23:00:00Z,13,3.8,66
2012-01-09T00:00:00Z,2012-01-08T23:00:00Z,PT60M,30.5,0.15,-105,77.3,18.0,123,0,0,123,120,123,39.6,47.0,0.0,977.7,2012-01-09T00:00:00Z,9,3.9,52
2012-01-09T01:00:00Z,2012-01-09T00:00:00Z,PT60M,32.3,0.15,-103,75.4,17.5,192,0,0,192,189,192,39.4,41.3,0.0,977.4,2012-01-09T01:00:00Z,17,3.8,38
2012-01-09T02:00:00Z,2012-01-09T01:00:00Z,PT60M,34.7,0.15,-105,63.3,16.2,339,0,0,339,332,339,39.7,33.3,0.0,976.7,2012-01-09T02:00:00Z,35,3.9,24
2012-01-09T03:00:00Z,2012-01-09T02:00:00Z,PT60M,37.1,0.15,-121,57.0,14.8,424,4,4,429,420,429,40.0,26.7,0.0,976.0,2012-01-09T03:00:00Z,52,4.4,11
2012-01-09T04:00:00Z,2012-01-09T03:00:00Z,PT60M,38.4,0.15,146,32.7,14.2,516,167,165,681,656,683,40.2,23.9,0.0,975.2,2012-01-09T04:00:00Z,59,4.8,9
2012-01-09T05:00:00Z,2012-01-09T04:00:00Z,PT60M,38.8,0.15,109,41.5,14.0,475,91,88,563,546,566,40.4,23.1,0.0,974.3,2012-01-09T05:00:00Z,61,5.2,19
2012-01-09T06:00:00Z,2012-01-09T05:00:00Z,PT60M,39.0,0.15,104,24.6,13.9,383,287,228,612,577,687,40.5,22.6,0.0,973.5,2012-01-09T06:00:00Z,61,5.5,33
2012-01-09T07:00:00Z,2012-01-09T06:00:00Z,PT60M,38.9,0.15,104,3.6,13.9,241,565,380,621,560,837,41.0,22.8,0.0,973.2,2012-01-09T07:00:00Z,62,5.6,46
2012-01-09T08:00:00Z,2012-01-09T07:00:00Z,PT60M,38.4,0.15,106,0.1,14.0,155,536,273,428,366,732,41.5,23.5,0.0,973.1,2012-01-09T08:00:00Z,63,5.6,60
2012-01-09T09:00:00Z,2012-01-09T08:00:00Z,PT60M,37.9,0.15,109,2.1,14.1,102,290,97,198,160,361,42.1,24.3,0.0,973.2,2012-01-09T09:00:00Z,64,5.6,74
2012-01-09T10:00:00Z,2012-01-09T09:00:00Z,PT60M,37.1,0.15,113,1.0,14.4,27,64,13,40,31,69,42.6,26.1,0.0,973.6,2012-01-09T10:00:00Z,63,5.3,87
2012-01-09T11:00:00Z,2012-01-09T10:00:00Z,PT60M,36.0,0.15,118,0.0,15.0,0,0,0,0,0,0,42.8,28.6,0.0,974.2,2012-01-09T11:00:00Z,60,4.9,100
2012-01-09T12:00:00Z,2012-01-09T11:00:00Z,PT60M,34.9,0.15,125,0.0,15.5,0,0,0,0,0,0,43.1,31.6,0.0,974.9,2012-01-09T12:00:00Z,57,4.5,112
2012-01-09T13:00:00Z,2012-01-09T12:00:00Z,PT60M,34.0,0.15,134,0.0,15.9,0,0,0,0,0,0,43.7,34.1,0.0,975.4,2012-01-09T13:00:00Z,53,4.2,123
2012-01-09T14:00:00Z,2012-01-09T13:00:00Z,PT60M,33.2,0.15,148,0.0,16.3,0,0,0,0,0,0,44.5,36.4,0.0,975.6,2012-01-09T14:00:00Z,49,4.1,132
2012-01-09T15:00:00Z,2012-01-09T14:00:00Z,PT60M,32.5,0.15,166,0.0,16.6,0,0,0,0,0,0,45.3,38.7,0.0,975.8,2012-01-09T15:00:00Z,45,3.9,138
2012-01-09T16:00:00Z,2012-01-09T15:00:00Z,PT60M,31.8,0.15,-174,0.0,17.1,0,0,0,0,0,0,46.2,41.3,0.0,975.9,2012-01-09T16:00:00Z,40,3.7,139
2012-01-09T17:00:00Z,2012-01-09T16:00:00Z,PT60M,31.2,0.15,-155,0.0,17.6,0,0,0,0,0,0,47.2,44.2,0.0,975.8,2012-01-09T17:00:00Z,34,3.5,135
2012-01-09T18:00:00Z,2012-01-09T17:00:00Z,PT60M,30.5,0.16,-139,0.0,18.1,0,0,0,0,0,0,48.2,47.4,0.0,975.7,2012-01-09T18:00:00Z,27,3.3,127
2012-01-09T19:00:00Z,2012-01-09T18:00:00Z,PT60M,29.9,0.16,-128,0.0,18.7,0,0,0,0,0,0,48.8,51.1,0.0,976.0,2012-01-09T19:00:00Z,19,2.9,117
2012-01-09T20:00:00Z,2012-01-09T19:00:00Z,PT60M,29.2,0.16,-120,0.0,19.3,0,0,0,0,0,0,49.1,55.3,0.0,976.5,2012-01-09T20:00:00Z,10,2.4,105
2012-01-09T21:00:00Z,2012-01-09T20:00:00Z,PT60M,28.5,0.16,-115,0.7,19.9,7,3,0,7,7,7,49.3,59.9,0.0,977.1,2012-01-09T21:00:00Z,358,2.0,92
2012-01-09T22:00:00Z,2012-01-09T21:00:00Z,PT60M,28.3,0.16,-110,25.2,20.1,78,1,0,78,77,78,49.6,61.0,0.0,977.7,2012-01-09T22:00:00Z,7,1.3,79
2012-01-09T23:00:00Z,2012-01-09T22:00:00Z,PT60M,28.4,0.16,-107,49.8,19.8,158,0,0,158,155,158,50.0,59.6,0.0,978.4,2012-01-09T23:00:00Z,69,1.0,66
2012-01-10T00:00:00Z,2012-01-09T23:00:00Z,PT60M,28.7,0.16,-104,59.1,19.6,227,0,0,227,222,227,50.4,57.9,0.0,979.0,2012-01-10T00:00:00Z,109,1.9,52
2012-01-10T01:00:00Z,2012-01-10T00:00:00Z,PT60M,29.0,0.16,-103,64.2,20.0,268,0,0,268,262,268,50.1,58.3,0.0,979.0,2012-01-10T01:00:00Z,117,2.6,38
2012-01-10T02:00:00Z,2012-01-10T01:00:00Z,PT60M,29.4,0.16,-105,62.5,20.9,339,0,0,339,332,339,49.5,60.2,0.0,978.6,2012-01-10T02:00:00Z,119,3.1,24
2012-01-10T03:00:00Z,2012-01-10T02:00:00Z,PT60M,29.8,0.16,-120,64.6,21.8,346,0,0,346,340,346,48.8,62.2,0.0,978.0,2012-01-10T03:00:00Z,120,3.6,11
2012-01-10T04:00:00Z,2012-01-10T03:00:00Z,PT60M,30.3,0.16,146,52.8,22.2,461,8,7,469,459,470,48.3,62.1,0.0,977.4,2012-01-10T04:00:00Z,120,3.8,9
2012-01-10T05:00:00Z,2012-01-10T04:00:00Z,PT60M,30.9,0.16,108,22.1,22.3,448,301,276,725,691,755,48.1,60.5,0.0,976.7,2012-01-10T05:00:00Z,118,3.8,19
2012-01-10T06:00:00Z,2012-01-10T05:00:00Z,PT60M,31.4,0.16,103,15.7,22.4,437,295,254,691,656,745,47.9,58.7,0.0,976.0,2012-01-10T06:00:00Z,116,3.8,32
2012-01-10T07:00:00Z,2012-01-10T06:00:00Z,PT60M,31.7,0.16,104,26.4,22.4,413,72,59,472,456,491,47.5,58.0,0.0,975.7,2012-01-10T07:00:00Z,113,3.4,46
2012-01-10T08:00:00Z,2012-01-10T07:00:00Z,PT60M,31.7,0.16,106,27.8,22.4,298,0,0,298,292,298,47.0,57.9,0.0,975.5,2012-01-10T08:00:00Z,107,2.6,60
2012-01-10T09:00:00Z,2012-01-10T08:00:00Z,PT60M,31.7,0.16,109,27.8,22.4,141,0,0,141,138,141,46.4,58.1,0.0,975.3,2012-01-10T09:00:00Z,96,1.9,74
2012-01-10T10:00:00Z,2012-01-10T09:00:00Z,PT60M,30.6,0.16,113,9.6,22.5,29,0,0,29,28,29,46.1,62.2,0.0,975.5,2012-01-10T10:00:00Z,94,1.6,87
2012-01-10T11:00:00Z,2012-01-10T10:00:00Z,PT60M,28.8,0.16,118,0.0,22.7,0,0,0,0,0,0,45.8,69.8,0.0,975.9,2012-01-10T11:00:00Z,105,1.5,100
2012-01-10T12:00:00Z,2012-01-10T11:00:00Z,PT60M,26.9,0.16,125,0.0,22.9,0,0,0,0,0,0,45.6,78.8,0.0,976.4,2012-01-10T12:00:00Z,118,1.6,112
2012-01-10T13:00:00Z,2012-01-10T12:00:00Z,PT60M,26.3,0.16,134,0.0,22.5,0,0,0,0,0,0,44.5,79.9,0.0,976.6,2012-01-10T13:00:00Z,130,1.8,123
2012-01-10T14:00:00Z,2012-01-10T13:00:00Z,PT60M,26.5,0.16,148,0.0,21.7,0,0,0,0,0,0,42.7,74.8,0.0,976.7,2012-01-10T14:00:00Z,140,2.2,132
2012-01-10T15:00:00Z,2012-01-10T14:00:00Z,PT60M,26.9,0.16,166,0.0,20.8,0,0,0,0,0,0,40.9,69.1,0.0,976.8,2012-01-10T15:00:00Z,146,2.7,138
2012-01-10T16:00:00Z,2012-01-10T15:00:00Z,PT60M,26.8,0.16,-174,0.0,19.2,0,0,0,0,0,0,38.9,63.1,0.0,976.7,2012-01-10T16:00:00Z,145,3.3,139
2012-01-10T17:00:00Z,2012-01-10T16:00:00Z,PT60M,26.4,0.15,-155,0.0,17.2,0,0,0,0,0,0,36.8,57.1,0.0,976.6,2012-01-10T17:00:00Z,141,3.9,135
2012-01-10T18:00:00Z,2012-01-10T17:00:00Z,PT60M,25.9,0.15,-139,0.0,15.1,0,0,0,0,0,0,34.7,51.5,0.0,976.4,2012-01-10T18:00:00Z,137,4.6,127
2012-01-10T19:00:00Z,2012-01-10T18:00:00Z,PT60M,25.4,0.15,-128,0.0,13.3,0,0,0,0,0,0,33.4,47.2,0.0,976.6,2012-01-10T19:00:00Z,135,5.1,117
2012-01-10T20:00:00Z,2012-01-10T19:00:00Z,PT60M,24.9,0.15,-120,0.0,11.8,0,0,0,0,0,0,32.8,43.8,0.0,977.0,2012-01-10T20:00:00Z,132,5.4,105
2012-01-10T21:00:00Z,2012-01-10T20:00:00Z,PT60M,24.5,0.15,-114,0.7,10.3,7,5,0,7,7,7,32.2,40.7,0.0,977.5,2012-01-10T21:00:00Z,129,5.6,93
2012-01-10T22:00:00Z,2012-01-10T21:00:00Z,PT60M,24.9,0.15,-110,26.9,9.4,80,2,0,80,78,80,31.9,37.6,0.0,977.9,2012-01-10T22:00:00Z,125,5.7,79
2012-01-10T23:00:00Z,2012-01-10T22:00:00Z,PT60M,25.7,0.15,-107,53.7,8.9,152,0,0,152,149,152,31.8,34.5,0.0,978.4,2012-01-10T23:00:00Z,119,5.7,66
2012-01-11T00:00:00Z,2012-01-10T23:00:00Z,PT60M,26.7,0.15,-104,66.0,8.5,193,0,0,193,189,193,31.7,31.7,0.0,978.8,2012-01-11T00:00:00Z,113,5.8,52
2012-01-11T01:00:00Z,2012-01-11T00:00:00Z,PT60M,28.8,0.15,-103,75.4,8.7,185,0,0,185,182,185,31.3,28.4,0.0,978.5,2012-01-11T01:00:00Z,110,5.9,38
2012-01-11T02:00:00Z,2012-01-11T01:00:00Z,PT60M,31.7,0.15,-104,81.2,9.3,172,0,0,172,169,172,30.9,25.1,0.0,977.8,2012-01-11T02:00:00Z,108,6.0,24
2012-01-11T03:00:00Z,2012-01-11T02:00:00Z,PT60M,34.7,0.15,-119,82.0,10.0,172,10,10,182,177,182,30.4,22.2,0.0,977.0,2012-01-11T03:00:00Z,107,6.2,11
2012-01-11T04:00:00Z,2012-01-11T03:00:00Z,PT60M,36.6,0.15,145,33.5,10.1,306,384,379,685,650,691,30.1,20.1,0.0,976.1,2012-01-11T04:00:00Z,106,6.3,9
2012-01-11T05:00:00Z,2012-01-11T04:00:00Z,PT60M,37.7,0.15,108,3.1,9.7,241,754,705,947,886,999,29.9,18.5,0.0,975.1,2012-01-11T05:00:00Z,105,6.4,19
2012-01-11T06:00:00Z,2012-01-11T05:00:00Z,PT60M,38.7,0.15,103,0.0,9.3,163,826,693,858,789,1002,29.7,17.0,0.0,974.1,2012-01-11T06:00:00Z,103,6.4,32
2012-01-11T07:00:00Z,2012-01-11T06:00:00Z,PT60M,38.9,0.15,104,1.5,9.0,162,729,507,669,599,920,29.6,16.5,0.0,973.6,2012-01-11T07:00:00Z,103,6.2,46
2012-01-11T08:00:00Z,2012-01-11T07:00:00Z,PT60M,38.6,0.15,106,0.8,8.8,130,640,322,452,382,807,29.6,16.5,0.0,973.5,2012-01-11T08:00:00Z,104,5.9,60
2012-01-11T09:00:00Z,2012-01-11T08:00:00Z,PT60M,38.2,0.15,108,3.4,8.6,90,383,126,217,169,426,29.6,16.7,0.0,973.4,2012-01-11T09:00:00Z,105,5.5,74
2012-01-11T10:00:00Z,2012-01-11T09:00:00Z,PT60M,36.3,0.15,112,1.7,9.3,27,89,18,45,33,85,30.0,19.4,0.0,973.8,2012-01-11T10:00:00Z,110,4.9,87
2012-01-11T11:00:00Z,2012-01-11T10:00:00Z,PT60M,33.4,0.15,117,0.0,10.7,0,0,0,0,0,0,30.7,25.0,0.0,974.7,2012-01-11T11:00:00Z,121,4.1,100
2012-01-11T12:00:00Z,2012-01-11T11:00:00Z,PT60M,30.4,0.15,124,0.0,12.2,0,0,0,0,0,0,31.3,32.7,0.0,975.6,2012-01-11T12:00:00Z,136,3.6,112
2012-01-11T13:00:00Z,2012-01-11T12:00:00Z,PT60M,29.0,0.15,134,0.0,12.7,0,0,0,0,0,0,31.9,36.8,0.0,976.0,2012-01-11T13:00:00Z,146,3.5,123
2012-01-11T14:00:00Z,2012-01-11T13:00:00Z,PT60M,28.7,0.15,147,0.0,12.5,0,0,0,0,0,0,32.3,37.0,0.0,976.0,2012-01-11T14:00:00Z,150,3.6,132
2012-01-11T15:00:00Z,2012-01-11T14:00:00Z,PT60M,28.6,0.15,165,0.0,12.3,0,0,0,0,0,0,32.8,36.5,0.0,976.0,2012-01-11T15:00:00Z,153,3.8,138
2012-01-11T16:00:00Z,2012-01-11T15:00:00Z,PT60M,28.5,0.15,-174,0.0,12.1,0,0,0,0,0,0,32.9,36.2,0.0,975.8,2012-01-11T16:00:00Z,150,4.0,139
